employee_id,first_name,last_name,full_name,mail_id,gender,dob,employment_type,department_id,join_date,location_id
NL-355,Jason,Devan,Jason Devan,jasondevan@nineleaps.com,Male,1989-12-31,Full-Time,7,2021-05-01,2
NL-356,Chaman,Gaba,Chaman Gaba,chamangaba@nineleaps.com,Female,1995-12-08,Full-Time,1,2015-12-09,2
NL-357,Rayaan,Rastogi,Rayaan Rastogi,rayaanrastogi@nineleaps.com,Male,1985-11-01,Full-Time,3,2021-11-23,1
NL-358,Bimala,Dey,Bimala Dey,bimaladey@nineleaps.com,Male,1986-07-15,Full-Time,6,2021-02-01,1
NL-359,Logan,Bhattacharyya,Logan Bhattacharyya,loganbhattacharyya@nineleaps.com,Female,1995-11-09,Full-Time,5,2024-09-28,1
NL-360,Sai,Bera,Sai Bera,saibera@nineleaps.com,Male,1999-02-08,Full-Time,10,2017-12-20,1
NL-361,Kamala,Krishnan,Kamala Krishnan,kamalakrishnan@nineleaps.com,Female,1994-04-20,Full-Time,9,2018-12-27,1
NL-362,Pooja,Char,Pooja Char,poojachar@nineleaps.com,Female,1977-12-23,Full-Time,8,2016-05-08,2
NL-363,Aadi,Oommen,Aadi Oommen,aadioommen@nineleaps.com,Female,2001-01-05,Full-Time,9,2019-02-11,2
NL-364,Ganga,Jha,Ganga Jha,gangajha@nineleaps.com,Female,2003-08-18,Full-Time,7,2017-10-22,1
NL-365,Udyati,Sanghvi,Udyati Sanghvi,udyatisanghvi@nineleaps.com,Male,2003-07-26,Full-Time,1,2022-08-16,1
NLI-064,Patrick,Raju,Patrick Raju,patrickraju@nineleaps.com,Male,2002-02-22,Intern,10,2017-02-14,1
NL-366,Fariq,Sibal,Fariq Sibal,fariqsibal@nineleaps.com,Female,1984-02-01,Full-Time,6,2014-08-26,1
NL-367,Isha,Hora,Isha Hora,ishahora@nineleaps.com,Male,1986-11-24,Full-Time,3,2014-09-01,2
NLI-065,Fariq,Chad,Fariq Chad,fariqchad@nineleaps.com,Female,2000-07-08,Intern,6,2019-10-21,1
NL-368,Ayush,Bhattacharyya,Ayush Bhattacharyya,ayushbhattacharyya@nineleaps.com,Female,1992-09-17,Full-Time,1,2020-09-10,1
NL-369,Sarthak,Parmar,Sarthak Parmar,sarthakparmar@nineleaps.com,Male,2003-07-03,Full-Time,11,2018-11-26,1
NL-370,Gaurika,Gala,Gaurika Gala,gaurikagala@nineleaps.com,Male,1990-08-23,Full-Time,11,2017-10-21,1
NL-371,Yachana,Brahmbhatt,Yachana Brahmbhatt,yachanabrahmbhatt@nineleaps.com,Female,1992-06-02,Full-Time,8,2018-01-10,1
NL-372,Pallavi,Ramesh,Pallavi Ramesh,pallaviramesh@nineleaps.com,Male,1977-08-04,Full-Time,8,2015-10-03,2
NL-373,Idika,Mand,Idika Mand,idikamand@nineleaps.com,Female,1990-03-08,Full-Time,7,2020-01-10,2
NL-374,Bachittar,Butala,Bachittar Butala,bachittarbutala@nineleaps.com,Female,1975-10-23,Full-Time,1,2017-09-22,2
NL-375,Aarush,Kashyap,Aarush Kashyap,aarushkashyap@nineleaps.com,Female,1991-09-13,Full-Time,6,2018-04-27,1
NL-376,Jagrati,Das,Jagrati Das,jagratidas@nineleaps.com,Male,1994-06-28,Full-Time,12,2017-08-08,1
NL-377,Wyatt,Srivastava,Wyatt Srivastava,wyattsrivastava@nineleaps.com,Female,1988-07-04,Full-Time,3,2016-01-26,1
NL-378,Lipika,Lalla,Lipika Lalla,lipikalalla@nineleaps.com,Male,1991-03-12,Full-Time,2,2020-01-31,1
NL-379,Chasmum,Edwin,Chasmum Edwin,chasmumedwin@nineleaps.com,Female,1995-09-22,Full-Time,7,2023-08-24,1
NL-380,Tristan,Mandal,Tristan Mandal,tristanmandal@nineleaps.com,Female,1981-12-06,Full-Time,5,2014-05-27,2
NLI-066,Jonathan,Chahal,Jonathan Chahal,jonathanchahal@nineleaps.com,Female,2002-07-27,Intern,4,2019-10-27,1
NL-381,Divya,Shanker,Divya Shanker,divyashanker@nineleaps.com,Male,2000-03-06,Full-Time,10,2019-07-23,2
NL-382,Rachita,Gulati,Rachita Gulati,rachitagulati@nineleaps.com,Female,1990-07-26,Full-Time,9,2018-09-14,2
