employee_id,first_name,last_name,full_name,mail_id,gender,dob,employment_type,department_id,join_date,location_id
NL-365,Anita,Sagar,Anita Sagar,anitasagar@nineleaps.com,Male,2000-07-09,Full-Time,3,2016-09-07,2
NLI-059,Anusha,Purohit,Anusha Purohit,anushapurohit@nineleaps.com,Female,2000-04-08,Intern,7,2018-11-18,1
NL-366,Imaran,Chander,Imaran Chander,imaranchander@nineleaps.com,Male,1988-05-17,Full-Time,12,2019-11-06,1
NLI-060,Jai,Jaggi,Jai Jaggi,jaijaggi@nineleaps.com,Male,2001-04-15,Intern,1,2019-04-02,2
NL-367,Maya,Gokhale,Maya Gokhale,mayagokhale@nineleaps.com,Male,1993-10-28,Full-Time,8,2023-01-20,1
NL-368,Ikshita,Bumb,Ikshita Bumb,ikshitabumb@nineleaps.com,Female,1998-04-08,Full-Time,10,2022-04-15,2
NL-369,Nihal,Kade,Nihal Kade,nihalkade@nineleaps.com,Male,1986-01-16,Full-Time,3,2022-08-16,1
NL-370,Oni,Setty,Oni Setty,onisetty@nineleaps.com,Male,2003-03-16,Full-Time,1,2019-10-06,2
NL-371,Gauri,Varghese,Gauri Varghese,gaurivarghese@nineleaps.com,Female,1982-12-21,Full-Time,4,2024-11-22,1
NL-372,Omkaar,Lata,Omkaar Lata,omkaarlata@nineleaps.com,Female,1994-08-13,Full-Time,9,2022-02-04,2
NL-373,Pranit,Korpal,Pranit Korpal,pranitkorpal@nineleaps.com,Male,1989-11-21,Full-Time,10,2024-04-24,2
NL-374,Upkaar,Narayanan,Upkaar Narayanan,upkaarnarayanan@nineleaps.com,Male,1987-03-22,Full-Time,6,2023-07-26,1
NL-375,Kashvi,Sastry,Kashvi Sastry,kashvisastry@nineleaps.com,Male,1975-11-02,Full-Time,2,2016-02-18,1
NL-376,Dayamai,Khanna,Dayamai Khanna,dayamaikhanna@nineleaps.com,Male,1996-05-27,Full-Time,8,2016-07-05,2
NL-377,Kai,Deo,Kai Deo,kaideo@nineleaps.com,Female,1991-06-09,Full-Time,4,2016-08-08,2
NL-378,Chaitanya,Sha,Chaitanya Sha,chaitanyasha@nineleaps.com,Female,1997-07-30,Full-Time,11,2023-12-18,1
NL-379,Aachal,Karpe,Aachal Karpe,aachalkarpe@nineleaps.com,Male,1991-06-25,Full-Time,3,2014-01-11,2
NL-380,Ishanvi,Shanker,Ishanvi Shanker,ishanvishanker@nineleaps.com,Male,1990-12-07,Full-Time,11,2016-11-19,1
NL-381,Adya,Deo,Adya Deo,adyadeo@nineleaps.com,Female,2002-04-15,Full-Time,12,2021-08-06,1
NLI-061,Vritti,Mand,Vritti Mand,vrittimand@nineleaps.com,Male,2001-11-15,Intern,2,2018-04-19,2
NL-382,Pranit,Krishnan,Pranit Krishnan,pranitkrishnan@nineleaps.com,Male,1994-02-08,Full-Time,10,2015-05-28,2
NL-383,Deepa,Roy,Deepa Roy,deeparoy@nineleaps.com,Female,2002-03-05,Full-Time,9,2024-04-26,2
NL-384,Falguni,Chaudhuri,Falguni Chaudhuri,falgunichaudhuri@nineleaps.com,Female,1999-03-27,Full-Time,3,2018-06-10,1
NL-385,Lavanya,Chopra,Lavanya Chopra,lavanyachopra@nineleaps.com,Male,1994-01-14,Full-Time,7,2024-03-02,2
NL-386,Dhruv,Lall,Dhruv Lall,dhruvlall@nineleaps.com,Male,1978-05-23,Full-Time,7,2018-11-05,2
NL-387,Qasim,Chopra,Qasim Chopra,qasimchopra@nineleaps.com,Female,1983-08-01,Full-Time,2,2014-01-10,1
NL-388,Unnati,Morar,Unnati Morar,unnatimorar@nineleaps.com,Female,1991-03-02,Full-Time,7,2022-01-28,2
NL-389,Janaki,Kuruvilla,Janaki Kuruvilla,janakikuruvilla@nineleaps.com,Female,1976-07-28,Full-Time,6,2015-07-18,1
NL-390,Rudra,Pai,Rudra Pai,rudrapai@nineleaps.com,Male,1993-02-15,Full-Time,2,2019-11-10,2
NL-391,Indrajit,Krishnan,Indrajit Krishnan,indrajitkrishnan@nineleaps.com,Female,1986-09-18,Full-Time,8,2023-12-28,2
NL-392,Rajata,Golla,Rajata Golla,rajatagolla@nineleaps.com,Male,1986-01-18,Full-Time,5,2019-11-21,1
NL-393,Rishi,Sengupta,Rishi Sengupta,rishisengupta@nineleaps.com,Male,1991-04-28,Full-Time,11,2019-06-25,1
NL-394,Indira,Kara,Indira Kara,indirakara@nineleaps.com,Male,1992-10-14,Full-Time,5,2022-09-19,1
NL-395,Rachana,Hayre,Rachana Hayre,rachanahayre@nineleaps.com,Female,1983-09-09,Full-Time,5,2021-06-10,2
NL-396,Max,Mishra,Max Mishra,maxmishra@nineleaps.com,Male,2003-11-02,Full-Time,5,2018-01-03,1
NL-397,Sara,Radhakrishnan,Sara Radhakrishnan,sararadhakrishnan@nineleaps.com,Male,1986-08-08,Full-Time,9,2017-06-24,2
NL-398,Hardik,Narang,Hardik Narang,hardiknarang@nineleaps.com,Male,1991-05-08,Full-Time,10,2020-05-27,1
NL-399,Faras,Bose,Faras Bose,farasbose@nineleaps.com,Male,1975-08-02,Full-Time,10,2016-10-24,2
NL-400,Bhavika,Ram,Bhavika Ram,bhavikaram@nineleaps.com,Male,1984-02-03,Full-Time,8,2024-07-23,1
NL-401,Advika,Sheth,Advika Sheth,advikasheth@nineleaps.com,Female,1978-10-24,Full-Time,1,2016-10-24,1
NL-402,Nidhi,Deol,Nidhi Deol,nidhideol@nineleaps.com,Female,2001-10-23,Full-Time,9,2019-02-27,2
NL-403,Zaid,Maharaj,Zaid Maharaj,zaidmaharaj@nineleaps.com,Male,1987-10-21,Full-Time,12,2017-06-05,1
NL-404,Hemani,More,Hemani More,hemanimore@nineleaps.com,Male,1997-12-18,Full-Time,9,2018-07-27,1
NL-405,Caleb,Brahmbhatt,Caleb Brahmbhatt,calebbrahmbhatt@nineleaps.com,Male,2003-11-12,Full-Time,9,2021-12-31,1
NL-406,Veer,Grewal,Veer Grewal,veergrewal@nineleaps.com,Female,2003-12-27,Full-Time,11,2018-01-10,2
NL-407,Warda,Vaidya,Warda Vaidya,wardavaidya@nineleaps.com,Male,1977-03-06,Full-Time,6,2021-05-18,2
NL-408,Ekta,Sampath,Ekta Sampath,ektasampath@nineleaps.com,Female,2001-02-14,Full-Time,9,2020-04-28,1
NL-409,Ronith,Karnik,Ronith Karnik,ronithkarnik@nineleaps.com,Male,2003-08-29,Full-Time,8,2016-01-11,2
NL-410,Farhan,Tank,Farhan Tank,farhantank@nineleaps.com,Male,1996-04-05,Full-Time,3,2022-03-07,2
NL-411,Ikshita,More,Ikshita More,ikshitamore@nineleaps.com,Male,1988-07-29,Full-Time,10,2022-01-31,1
NL-412,Fariq,Kohli,Fariq Kohli,fariqkohli@nineleaps.com,Female,1993-07-11,Full-Time,1,2020-08-21,2
NL-413,Ekansh,Savant,Ekansh Savant,ekanshsavant@nineleaps.com,Male,1991-01-04,Full-Time,5,2020-08-01,1
NL-414,Ubika,Agarwal,Ubika Agarwal,ubikaagarwal@nineleaps.com,Female,1984-02-05,Full-Time,2,2020-01-31,1
NL-415,Anika,Korpal,Anika Korpal,anikakorpal@nineleaps.com,Male,1975-10-28,Full-Time,1,2024-07-12,1
NL-416,Girish,Gala,Girish Gala,girishgala@nineleaps.com,Male,1992-09-29,Full-Time,8,2017-08-27,1
NL-417,Anirudh,Seth,Anirudh Seth,anirudhseth@nineleaps.com,Male,1976-10-02,Full-Time,11,2016-08-06,1
NL-418,Harish,Datta,Harish Datta,harishdatta@nineleaps.com,Male,1990-06-21,Full-Time,7,2019-10-06,2
NL-419,Baljiwan,Bora,Baljiwan Bora,baljiwanbora@nineleaps.com,Male,1985-11-19,Full-Time,9,2016-05-22,2
NL-420,Yashoda,Andra,Yashoda Andra,yashodaandra@nineleaps.com,Female,1997-05-15,Full-Time,6,2020-11-13,2
NL-421,Nimrat,Kalla,Nimrat Kalla,nimratkalla@nineleaps.com,Male,1993-05-01,Full-Time,2,2023-03-13,2
NL-422,Eshana,Sanghvi,Eshana Sanghvi,eshanasanghvi@nineleaps.com,Female,1999-12-31,Full-Time,1,2024-10-07,2
NL-423,Zaid,Brar,Zaid Brar,zaidbrar@nineleaps.com,Male,1980-05-29,Full-Time,1,2015-02-13,2
NL-424,Sanya,Tella,Sanya Tella,sanyatella@nineleaps.com,Female,1982-03-20,Full-Time,10,2024-08-10,1
NL-425,Jack,Apte,Jack Apte,jackapte@nineleaps.com,Female,1991-07-20,Full-Time,10,2017-11-13,2
NL-426,Vasudha,Gulati,Vasudha Gulati,vasudhagulati@nineleaps.com,Female,1992-09-23,Full-Time,7,2016-12-16,1
NLI-062,Dipta,Sinha,Dipta Sinha,diptasinha@nineleaps.com,Female,2000-09-23,Intern,7,2022-03-09,2
NL-427,Saanvi,Lad,Saanvi Lad,saanvilad@nineleaps.com,Male,1991-09-13,Full-Time,11,2021-02-06,2
NL-428,Anjali,Goswami,Anjali Goswami,anjaligoswami@nineleaps.com,Male,1982-10-26,Full-Time,11,2016-05-03,2
NL-429,Reyansh,Nagy,Reyansh Nagy,reyanshnagy@nineleaps.com,Female,1983-03-05,Full-Time,12,2015-05-04,2
NL-430,Ekalinga,Dara,Ekalinga Dara,ekalingadara@nineleaps.com,Male,1990-06-09,Full-Time,11,2023-07-12,1
NL-431,Forum,Golla,Forum Golla,forumgolla@nineleaps.com,Male,1997-04-04,Full-Time,2,2018-11-13,1
NL-432,Zashil,Bedi,Zashil Bedi,zashilbedi@nineleaps.com,Female,2000-03-05,Full-Time,2,2017-02-27,2
NL-433,Onveer,Sunder,Onveer Sunder,onveersunder@nineleaps.com,Male,1996-05-20,Full-Time,3,2021-01-15,1
NL-434,Patrick,Shah,Patrick Shah,patrickshah@nineleaps.com,Male,1980-06-03,Full-Time,9,2015-07-31,2
NLI-063,Chandresh,Varughese,Chandresh Varughese,chandreshvarughese@nineleaps.com,Male,2003-01-11,Intern,12,2021-12-28,1
NL-435,Anya,Sachar,Anya Sachar,anyasachar@nineleaps.com,Female,2003-11-17,Full-Time,5,2019-02-07,1
NL-436,Zayan,Bhardwaj,Zayan Bhardwaj,zayanbhardwaj@nineleaps.com,Female,1996-11-13,Full-Time,3,2014-11-15,2
NL-437,Vamakshi,Baral,Vamakshi Baral,vamakshibaral@nineleaps.com,Female,2003-09-04,Full-Time,1,2024-10-19,2
NL-438,Yashodhara,Sane,Yashodhara Sane,yashodharasane@nineleaps.com,Female,1985-01-27,Full-Time,9,2021-06-04,1
NLI-064,Ekalinga,Chadha,Ekalinga Chadha,ekalingachadha@nineleaps.com,Female,2003-06-25,Intern,5,2018-02-04,2
NL-439,Liam,Agrawal,Liam Agrawal,liamagrawal@nineleaps.com,Female,1998-05-15,Full-Time,5,2015-08-05,2
NL-440,Yashica,Oza,Yashica Oza,yashicaoza@nineleaps.com,Female,1994-09-25,Full-Time,7,2015-01-30,1
NL-441,Nidra,Dada,Nidra Dada,nidradada@nineleaps.com,Female,1977-03-02,Full-Time,5,2022-12-18,2
NL-442,Elijah,Sunder,Elijah Sunder,elijahsunder@nineleaps.com,Male,2001-06-18,Full-Time,7,2019-09-25,1
NL-443,Ronith,Mohan,Ronith Mohan,ronithmohan@nineleaps.com,Male,1979-11-13,Full-Time,7,2015-01-21,1
NLI-065,Theodore,Sibal,Theodore Sibal,theodoresibal@nineleaps.com,Female,2000-09-21,Intern,4,2023-11-03,2
NL-444,Warhi,Kar,Warhi Kar,warhikar@nineleaps.com,Female,2001-06-07,Full-Time,5,2018-02-06,2
NLI-066,Abeer,Mukhopadhyay,Abeer Mukhopadhyay,abeermukhopadhyay@nineleaps.com,Male,2004-10-26,Intern,4,2019-12-09,1
NL-445,Simon,Narang,Simon Narang,simonnarang@nineleaps.com,Female,1996-12-13,Full-Time,3,2020-02-16,2
NL-446,Charles,Dube,Charles Dube,charlesdube@nineleaps.com,Female,1995-01-09,Full-Time,7,2023-10-09,2
NL-447,Lavanya,Varty,Lavanya Varty,lavanyavarty@nineleaps.com,Male,1993-10-06,Full-Time,4,2024-02-10,1
NL-448,Bachittar,Bir,Bachittar Bir,bachittarbir@nineleaps.com,Male,1999-01-29,Full-Time,2,2024-02-27,1
