employee_id,first_name,last_name,full_name,mail_id,gender,dob,employment_type,department_id,join_date,location_id
NL-364,Yochana,Mahal,Yochana Mahal,yochanamahal@nineleaps.com,Female,1982-04-30,Full-Time,12,2024-12-25,2
NL-365,Anmol,Choudhry,Anmol Choudhry,anmolchoudhry@nineleaps.com,Female,1994-03-21,Full-Time,12,2019-02-28,1
NL-366,Warda,Lad,Warda Lad,wardalad@nineleaps.com,Female,1975-05-21,Full-Time,9,2016-10-16,2
NL-367,Dayamai,Virk,Dayamai Virk,dayamaivirk@nineleaps.com,Female,1981-08-01,Full-Time,3,2015-07-31,2
NL-368,Abeer,Desai,Abeer Desai,abeerdesai@nineleaps.com,Female,1989-01-01,Full-Time,7,2017-03-07,1
NL-369,Zansi,Som,Zansi Som,zansisom@nineleaps.com,Male,1986-02-25,Full-Time,12,2019-11-13,2
NL-370,Neha,Nayar,Neha Nayar,nehanayar@nineleaps.com,Female,1983-06-29,Full-Time,4,2023-08-09,1
NL-371,Daksh,Butala,Daksh Butala,dakshbutala@nineleaps.com,Male,1979-11-14,Full-Time,10,2020-02-02,1
NLI-059,Ira,Balakrishnan,Ira Balakrishnan,irabalakrishnan@nineleaps.com,Male,2004-08-10,Intern,1,2018-05-13,1
NL-372,Saanvi,De,Saanvi De,saanvide@nineleaps.com,Female,2000-11-23,Full-Time,4,2019-01-24,1
NL-373,Hritik,Sridhar,Hritik Sridhar,hritiksridhar@nineleaps.com,Female,1998-04-17,Full-Time,8,2018-07-28,1
NL-374,Rachit,Varkey,Rachit Varkey,rachitvarkey@nineleaps.com,Male,1984-02-09,Full-Time,4,2018-09-01,1
NL-375,Wridesh,Ghose,Wridesh Ghose,wrideshghose@nineleaps.com,Male,2000-04-21,Full-Time,2,2015-07-16,2
NL-376,Mohammed,Raju,Mohammed Raju,mohammedraju@nineleaps.com,Female,1995-09-04,Full-Time,9,2014-07-05,2
NLI-060,Harsh,Kala,Harsh Kala,harshkala@nineleaps.com,Male,2000-02-05,Intern,5,2015-02-18,2
NL-377,Kabir,Barad,Kabir Barad,kabirbarad@nineleaps.com,Male,1998-04-06,Full-Time,6,2019-12-27,2
NL-378,Aradhana,Jha,Aradhana Jha,aradhanajha@nineleaps.com,Female,1983-05-06,Full-Time,2,2018-03-24,2
NL-379,Umang,Dalal,Umang Dalal,umangdalal@nineleaps.com,Male,2002-06-21,Full-Time,2,2020-11-03,2
NL-380,Wahab,Bava,Wahab Bava,wahabbava@nineleaps.com,Male,1980-08-06,Full-Time,2,2024-06-12,2
NL-381,Dipta,Kant,Dipta Kant,diptakant@nineleaps.com,Male,1978-06-10,Full-Time,1,2023-12-03,1
NL-382,Urvashi,Dixit,Urvashi Dixit,urvashidixit@nineleaps.com,Male,1976-02-23,Full-Time,6,2023-03-25,1
NL-383,Yachana,Rajagopalan,Yachana Rajagopalan,yachanarajagopalan@nineleaps.com,Male,1986-12-06,Full-Time,7,2017-09-27,1
NL-384,Maanas,More,Maanas More,maanasmore@nineleaps.com,Female,1984-09-11,Full-Time,4,2023-08-13,1
NL-385,Bhavya,Sagar,Bhavya Sagar,bhavyasagar@nineleaps.com,Female,1980-03-29,Full-Time,8,2020-09-11,2
NL-386,Gaurang,Raval,Gaurang Raval,gaurangraval@nineleaps.com,Female,1989-05-12,Full-Time,11,2023-05-19,2
NL-387,Lakshmi,Bhatti,Lakshmi Bhatti,lakshmibhatti@nineleaps.com,Female,1983-04-11,Full-Time,11,2022-07-31,2
NL-388,Devika,Bajaj,Devika Bajaj,devikabajaj@nineleaps.com,Male,1979-09-15,Full-Time,11,2018-05-20,2
